blk_402_12_a02_006_20170725161421_rgbn.tif,171,766008.121,3757979.134,368.99,-2.22883,-1.96586,-112.41637,33.92868467,-78.12236051
blk_402_12_a02_007_20170725161423_rgbn.tif,172,766116.266,3757936.084,369.38,-1.94578,-2.55479,-112.3337,33.92826956,-78.12120496
blk_402_12_a02_008_20170725161425_rgbn.tif,173,766224.28,3757893.739,370.343,-0.30502,-3.01384,-112.75907,33.92786081,-78.12005064
blk_402_12_a02_009_20170725161426_rgbn.tif,174,766332.635,3757850.793,371.149,1.53013,-3.61024,-112.95743,33.92744656,-78.11889281
blk_402_12_a02_010_20170725161428_rgbn.tif,175,766440.488,3757806.915,371.596,0.25378,-3.08283,-113.45228,33.92702404,-78.1177407
blk_402_12_a02_011_20170725161430_rgbn.tif,176,766548.09,3757762.553,372.004,-0.86212,-3.03495,-113.42651,33.92659719,-78.11659147
blk_402_12_a02_012_20170725161431_rgbn.tif,177,766655.478,3757718.348,373.065,-1.98065,-2.63059,-113.36162,33.92617182,-78.11544451
blk_402_12_a02_013_20170725161433_rgbn.tif,178,766763.26,3757674.703,374.652,-2.52271,-2.4637,-113.91746,33.92575138,-78.11429314
blk_402_12_a02_014_20170725161435_rgbn.tif,179,766871.36,3757631.511,375.94,0.0848,-1.9116,-113.64195,33.92533493,-78.11313821
blk_402_12_a02_015_20170725161436_rgbn.tif,180,766979.934,3757587.893,374.845,-0.00342,-1.59194,-112.66996,33.9249145,-78.1119783
blk_402_12_a02_016_20170725161438_rgbn.tif,181,767088.13,3757544.436,373.369,0.59041,-2.09523,-114.49639,33.92449561,-78.11082243
blk_402_12_a02_017_20170725161440_rgbn.tif,182,767195.544,3757500.208,372.53,0.6845,-2.4565,-113.98803,33.92406997,-78.10967526
blk_402_12_a02_018_20170725161441_rgbn.tif,183,767302.728,3757455.568,372.037,-0.16949,-1.54339,-115.49282,33.92364066,-78.10853071
blk_402_12_a02_019_20170725161443_rgbn.tif,184,767410.17,3757410.332,371.27,-0.08012,-1.7941,-114.44197,33.92320592,-78.10738357
blk_402_12_a02_020_20170725161445_rgbn.tif,185,767517.297,3757365.228,371.019,-0.96608,-0.86295,-113.75106,33.92277243,-78.1062398
blk_402_12_a02_021_20170725161446_rgbn.tif,186,767624.949,3757320.598,370.203,-1.1119,-0.92291,-114.20029,33.92234307,-78.10509024
blk_402_12_a02_022_20170725161448_rgbn.tif,187,767732.465,3757276.321,369.132,-0.03751,-0.77482,-113.50862,33.92191691,-78.10394204
blk_402_12_a02_023_20170725161449_rgbn.tif,188,767840.237,3757232.248,367.342,-1.55691,-0.64643,-113.5027,33.9214925,-78.10279103
blk_402_12_a02_024_20170725161451_rgbn.tif,189,767948.074,3757188.963,365.861,-0.29571,-1.20903,-114.05843,33.92107518,-78.10163909
blk_402_12_a02_025_20170725161453_rgbn.tif,190,768055.961,3757145.654,364.817,0.93029,-2.24281,-114.31297,33.92065762,-78.10048662
blk_402_12_a02_026_20170725161454_rgbn.tif,191,768163.378,3757101.828,364.685,0.23941,-2.27133,-114.59691,33.9202355,-78.0993394
blk_402_12_a02_027_20170725161456_rgbn.tif,192,768270.81,3757057.482,365.29,-0.52777,-1.78112,-114.32045,33.91980869,-78.0981922
blk_402_12_a02_028_20170725161457_rgbn.tif,193,768378.36,3757013.044,365.83,-0.62486,-2.4696,-114.09465,33.919381,-78.09704375
blk_402_12_a02_029_20170725161459_rgbn.tif,194,768485.838,3756968.559,366.516,0.42224,-1.88743,-114.35436,33.91895291,-78.09589611
